Código,COUNTER,CO_FRAC_RA
20131706.0,360.0,131_70_6.
20131707.0,25.0,131_70_7.
20131707.0,145.0,131_70_7.
20131707.0,265.0,131_70_7.
20131707.0,349.0,131_70_7.
20131707.0,356.0,131_70_7.
20131708.0,4.0,131_70_8.
20131708.0,12.0,131_70_8.
20131709.0,34.0,131_70_9.
20131709.0,38.0,131_70_9.
20131709.0,54.0,131_70_9.
20131709.0,125.0,131_70_9.
20131709.0,169.0,131_70_9.
20131709.0,229.0,131_70_9.
20131709.0,300.0,131_70_9.
20131709.0,377.0,131_70_9.
20131710.0,2.0,131_71_.
20131710.0,7.0,131_71_.
20131710.0,145.0,131_71_.
20131710.0,147.0,131_71_.
20131710.0,154.0,131_71_.
20131710.0,280.0,131_71_.
20131710.0,294.0,131_71_.
20131710.0,314.0,131_71_.
20131710.0,321.0,131_71_.
20131710.0,393.0,131_71_.
20131711.0,12.0,131_71_1.
20131711.0,19.0,131_71_1.
20131711.0,178.0,131_71_1.
20131711.0,181.0,131_71_1.
20131801.0,90.0,131_80_1.
20131801.0,96.0,131_80_1.
20131801.0,107.0,131_80_1.
20131801.0,146.0,131_80_1.
20131801.0,164.0,131_80_1.
20131801.0,179.0,131_80_1.
20131801.0,274.0,131_80_1.
20131801.0,277.0,131_80_1.
20131802.0,47.0,131_80_2.
20131802.0,169.0,131_80_2.
20131803.0,23.0,131_80_3.
20131803.0,167.0,131_80_3.
20131803.0,180.0,131_80_3.
20131803.0,323.0,131_80_3.
20131804.0,36.0,131_80_4.
20131804.0,247.0,131_80_4.
20131804.0,256.0,131_80_4.
20131805.0,2.0,131_80_5.
20131805.0,13.0,131_80_5.
20131805.0,107.0,131_80_5.
20131805.0,110.0,131_80_5.
20131805.0,114.0,131_80_5.
20131805.0,188.0,131_80_5.
20131805.0,244.0,131_80_5.
20131806.0,85.0,131_80_6.
20131806.0,190.0,131_80_6.
20131806.0,237.0,131_80_6.
20131806.0,255.0,131_80_6.
20131806.0,256.0,131_80_6.
20131806.0,264.0,131_80_6.
20131807.0,8.0,131_80_7.
20131807.0,73.0,131_80_7.
20131807.0,130.0,131_80_7.
20131807.0,134.0,131_80_7.
20131807.0,188.0,131_80_7.
20131807.0,189.0,131_80_7.
20131807.0,241.0,131_80_7.
20131807.0,248.0,131_80_7.
20131807.0,252.0,131_80_7.
20131807.0,273.0,131_80_7.
20131807.0,291.0,131_80_7.
20131807.0,294.0,131_80_7.
20131807.0,313.0,131_80_7.
20131807.0,324.0,131_80_7.
20131808.0,39.0,131_80_8.
20131808.0,46.0,131_80_8.
20131808.0,53.0,131_80_8.
20131808.0,62.0,131_80_8.
20131808.0,67.0,131_80_8.
20131808.0,68.0,131_80_8.
20131808.0,73.0,131_80_8.
20131808.0,84.0,131_80_8.
20131808.0,95.0,131_80_8.
20131808.0,101.0,131_80_8.
20131808.0,116.0,131_80_8.
20131808.0,188.0,131_80_8.
20131808.0,193.0,131_80_8.
20131808.0,241.0,131_80_8.
20131808.0,268.0,131_80_8.
20131809.0,3.0,131_80_9.
20131809.0,17.0,131_80_9.
20131809.0,44.0,131_80_9.
20131809.0,52.0,131_80_9.
20131809.0,53.0,131_80_9.
20131809.0,61.0,131_80_9.
20131809.0,67.0,131_80_9.
20131809.0,85.0,131_80_9.
20131809.0,101.0,131_80_9.
20131809.0,106.0,131_80_9.
20131809.0,109.0,131_80_9.
20131810.0,15.0,131_81_.
20131810.0,24.0,131_81_.
20131810.0,25.0,131_81_.
20131810.0,57.0,131_81_.
20131810.0,59.0,131_81_.
20131810.0,60.0,131_81_.
20131810.0,99.0,131_81_.
20131810.0,109.0,131_81_.
20131810.0,113.0,131_81_.
20131810.0,116.0,131_81_.
20131810.0,132.0,131_81_.
20131810.0,135.0,131_81_.
20131810.0,136.0,131_81_.
20131810.0,140.0,131_81_.
20131810.0,143.0,131_81_.
20131810.0,148.0,131_81_.
20131810.0,213.0,131_81_.
20131810.0,214.0,131_81_.
20131810.0,219.0,131_81_.
20131810.0,262.0,131_81_.
20131810.0,265.0,131_81_.
20131810.0,268.0,131_81_.
20131901.0,82.0,131_90_1.
20131901.0,194.0,131_90_1.
20131902.0,70.0,131_90_2.
20131902.0,160.0,131_90_2.
20131902.0,306.0,131_90_2.
20131902.0,331.0,131_90_2.
20131902.0,339.0,131_90_2.
20131902.0,371.0,131_90_2.
20131903.0,270.0,131_90_3.
20131905.0,3.0,131_90_5.
20131905.0,19.0,131_90_5.
20131905.0,30.0,131_90_5.
20131905.0,289.0,131_90_5.
20131905.0,290.0,131_90_5.
20131905.0,335.0,131_90_5.
20131905.0,337.0,131_90_5.
20131905.0,345.0,131_90_5.
20131907.0,100.0,131_90_7.
20131907.0,104.0,131_90_7.
20131907.0,144.0,131_90_7.
20131907.0,155.0,131_90_7.
20131907.0,158.0,131_90_7.
20131907.0,169.0,131_90_7.
20131907.0,171.0,131_90_7.
20131907.0,172.0,131_90_7.
20131907.0,237.0,131_90_7.
20131907.0,244.0,131_90_7.
20131907.0,248.0,131_90_7.
20131908.0,56.0,131_90_8.
20131908.0,134.0,131_90_8.
20131908.0,154.0,131_90_8.
20131908.0,185.0,131_90_8.
20131909.0,203.0,131_90_9.
20131909.0,237.0,131_90_9.
20131909.0,306.0,131_90_9.
20131910.0,52.0,131_91_.
20131910.0,119.0,131_91_.
20131910.0,133.0,131_91_.
20131910.0,139.0,131_91_.
20131910.0,145.0,131_91_.
20131910.0,148.0,131_91_.
20131911.0,59.0,131_91_1.
20131911.0,134.0,131_91_1.
20131911.0,137.0,131_91_1.
20131912.0,85.0,131_91_2.
20131912.0,115.0,131_91_2.
20131912.0,120.0,131_91_2.
20131912.0,140.0,131_91_2.
20131912.0,147.0,131_91_2.
20131912.0,159.0,131_91_2.
20131912.0,162.0,131_91_2.
20131912.0,170.0,131_91_2.
20131912.0,174.0,131_91_2.
20131912.0,182.0,131_91_2.
20131912.0,195.0,131_91_2.
20131912.0,229.0,131_91_2.
20131912.0,240.0,131_91_2.
20132001.0,188.0,132__1.
20132001.0,208.0,132__1.
20132002.0,138.0,132__2.
20132002.0,321.0,132__2.
20132002.0,336.0,132__2.
20132003.0,31.0,132__3.
20132003.0,35.0,132__3.
20132003.0,38.0,132__3.
20132003.0,131.0,132__3.
20132003.0,140.0,132__3.
20132004.0,1.0,132__4.
20132004.0,110.0,132__4.
20132004.0,189.0,132__4.
20132004.0,222.0,132__4.
20132004.0,259.0,132__4.
20132004.0,305.0,132__4.
20132005.0,300.0,132__5.
20132006.0,25.0,132__6.
20132006.0,286.0,132__6.
20132006.0,294.0,132__6.
20132006.0,299.0,132__6.
20132006.0,312.0,132__6.
20132007.0,287.0,132__7.
20132007.0,295.0,132__7.
20132007.0,344.0,132__7.
20132008.0,49.0,132__8.
20132008.0,103.0,132__8.
20132008.0,117.0,132__8.
20132009.0,69.0,132__9.
20132009.0,74.0,132__9.
20132009.0,75.0,132__9.
20132009.0,120.0,132__9.
20132009.0,141.0,132__9.
20132009.0,224.0,132__9.
20132010.0,66.0,132_1_.
20132010.0,99.0,132_1_.
20132010.0,133.0,132_1_.
20132011.0,167.0,132_1_1.
20132011.0,231.0,132_1_1.
20132011.0,234.0,132_1_1.
20132012.0,36.0,132_1_2.
20132012.0,139.0,132_1_2.
20132012.0,152.0,132_1_2.
20132012.0,173.0,132_1_2.
20132012.0,189.0,132_1_2.
20132012.0,194.0,132_1_2.
20132101.0,8.0,132_10_1.
20132101.0,9.0,132_10_1.
20132101.0,23.0,132_10_1.
20132101.0,26.0,132_10_1.
20132101.0,36.0,132_10_1.
20132101.0,37.0,132_10_1.
20132101.0,39.0,132_10_1.
20132101.0,42.0,132_10_1.
20132101.0,49.0,132_10_1.
20132101.0,56.0,132_10_1.
20132101.0,64.0,132_10_1.
20132101.0,104.0,132_10_1.
20132101.0,151.0,132_10_1.
20132101.0,152.0,132_10_1.
20132101.0,223.0,132_10_1.
20132102.0,34.0,132_10_2.
20132102.0,112.0,132_10_2.
20132102.0,117.0,132_10_2.
20132102.0,135.0,132_10_2.
20132102.0,138.0,132_10_2.
20132103.0,7.0,132_10_3.
20132103.0,8.0,132_10_3.
20132103.0,19.0,132_10_3.
20132103.0,23.0,132_10_3.
20132103.0,50.0,132_10_3.
20132104.0,29.0,132_10_4.
20132104.0,32.0,132_10_4.
20132104.0,35.0,132_10_4.
20132104.0,37.0,132_10_4.
20132104.0,45.0,132_10_4.
20132104.0,48.0,132_10_4.
20132104.0,53.0,132_10_4.
20132104.0,65.0,132_10_4.
20132104.0,67.0,132_10_4.
20132104.0,75.0,132_10_4.
20132104.0,89.0,132_10_4.
20132104.0,92.0,132_10_4.
20132104.0,142.0,132_10_4.
20132104.0,163.0,132_10_4.
20132104.0,187.0,132_10_4.
20132104.0,209.0,132_10_4.
20132104.0,211.0,132_10_4.
20132104.0,212.0,132_10_4.
20132104.0,222.0,132_10_4.
20132104.0,239.0,132_10_4.
20132105.0,5.0,132_10_5.
20132105.0,21.0,132_10_5.
20132105.0,24.0,132_10_5.
20132105.0,28.0,132_10_5.
20132105.0,41.0,132_10_5.
20132105.0,44.0,132_10_5.
20132105.0,51.0,132_10_5.
20132105.0,67.0,132_10_5.
20132105.0,90.0,132_10_5.
20132105.0,92.0,132_10_5.
20132105.0,157.0,132_10_5.
20132105.0,159.0,132_10_5.
20132105.0,162.0,132_10_5.
20132105.0,180.0,132_10_5.
20132105.0,184.0,132_10_5.
20132105.0,194.0,132_10_5.
20132105.0,198.0,132_10_5.
20132105.0,202.0,132_10_5.
20132105.0,204.0,132_10_5.
20132105.0,211.0,132_10_5.
20132105.0,262.0,132_10_5.
20132105.0,268.0,132_10_5.
20132105.0,270.0,132_10_5.
20132105.0,277.0,132_10_5.
20132105.0,278.0,132_10_5.
20132106.0,94.0,132_10_6.
20132106.0,112.0,132_10_6.
20132106.0,122.0,132_10_6.
20132106.0,235.0,132_10_6.
20132106.0,253.0,132_10_6.
20132106.0,260.0,132_10_6.
20132106.0,293.0,132_10_6.
20132106.0,294.0,132_10_6.
20132107.0,5.0,132_10_7.
20132107.0,12.0,132_10_7.
20132107.0,105.0,132_10_7.
20132107.0,118.0,132_10_7.
20132107.0,123.0,132_10_7.
20132107.0,131.0,132_10_7.
20132107.0,134.0,132_10_7.
20132107.0,153.0,132_10_7.
20132107.0,176.0,132_10_7.
20132107.0,177.0,132_10_7.
20132107.0,190.0,132_10_7.
20132107.0,191.0,132_10_7.
20132107.0,194.0,132_10_7.
20132107.0,304.0,132_10_7.
20132107.0,340.0,132_10_7.
20132107.0,356.0,132_10_7.
20132108.0,4.0,132_10_8.
20132108.0,15.0,132_10_8.
20132108.0,38.0,132_10_8.
20132108.0,40.0,132_10_8.
20132108.0,43.0,132_10_8.
20132108.0,46.0,132_10_8.
20132108.0,94.0,132_10_8.
20132108.0,306.0,132_10_8.
20132109.0,41.0,132_10_9.
20132109.0,173.0,132_10_9.
20132109.0,204.0,132_10_9.
20132109.0,258.0,132_10_9.
20132109.0,261.0,132_10_9.
20132109.0,299.0,132_10_9.
20132109.0,332.0,132_10_9.
20132109.0,358.0,132_10_9.
20132110.0,27.0,132_11_.
20132110.0,43.0,132_11_.
20132110.0,44.0,132_11_.
20132110.0,60.0,132_11_.
20132110.0,61.0,132_11_.
